"PC1","PC2","name","gender","decade"
3.84372717724806,2.03197981416803,"Silas","male","1870s"
4.6223811626806,3.46756313320532,"Irvin","male","1870s"
1.34940515821443,1.21567081803363,"Max","male","1870s"
2.07253530877117,-0.416453969290645,"Owen","male","1870s"
3.89514218352059,2.39880458151044,"Christopher","male","1870s"
4.16886000873819,2.4940000200541,"Reuben","male","1870s"
4.04200660812622,2.48674837805544,"Glenn","male","1870s"
1.93813047539261,0.397419682029102,"Nicholas","male","1870s"
1.85532619211847,-0.902466376208437,"Ellis","male","1870s"
4.23697796427991,3.02803836533931,"Marvin","male","1870s"
3.78519070628226,2.00170599994526,"Wiley","male","1870s"
0.760540656854654,-0.0603312324753411,"Eli","male","1870s"
3.59532640314126,1.60177515080057,"Edmund","male","1870s"
